didok85;Name;URL;geopos;lod;Linie;Linienname;Betriebspunkt
8515451.0;Zürich Altstetten Farbhof;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G631.pdf;47.3827805142, 8.53249635497;http://lod.opentransportdata.swiss/didok/8515451;631.0;Zug - Affoltern am Albis - Zürich Altstetten;ZAFH
8503047.0;Zürich Langstrasse;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G632.pdf;47.3827805142, 8.53249635497;http://lod.opentransportdata.swiss/didok/8503047;632.0;Zürich - Thalwil - Pfäffikon SZ;ZLST
8503549.0;RBL R-Gruppe;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G633.pdf;47.4192706247, 8.36847663176;http://lod.opentransportdata.swiss/didok/8503549;633.0;RB Limmattal R - Zürich VB - Wiedikon - Zürich Giesshübel;RBLR
8503042.0;RBL Kopf Zürich;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G633.pdf;47.4033744108, 8.39933086639;http://lod.opentransportdata.swiss/didok/8503042;633.0;RB Limmattal R - Zürich VB - Wiedikon - Zürich Giesshübel;RBLZ
8503512.0;Glanzenberg;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G633.pdf;47.4033744108, 8.39933086639;http://lod.opentransportdata.swiss/didok/8503512;633.0;RB Limmattal R - Zürich VB - Wiedikon - Zürich Giesshübel;GLZB
8503221.0;Siebnen-Wangen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G641.pdf;47.1991967623, 8.8905034125;http://lod.opentransportdata.swiss/didok/8503221;641.0;Pfäffikon SZ - Sargans - Chur;SIB
8503222.0;Schübelbach-Buttikon;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G641.pdf;47.1561908384, 8.93448393227;http://lod.opentransportdata.swiss/didok/8503222;641.0;Pfäffikon SZ - Sargans - Chur;SCBU
8509003.0;Maienfeld;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G641.pdf;47.0284318179, 9.56386439587;http://lod.opentransportdata.swiss/didok/8509003;641.0;Pfäffikon SZ - Sargans - Chur;MF
8509420.0;Tiefenwinkel (Verzw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G642.pdf;47.1016776074, 9.06983670873;http://lod.opentransportdata.swiss/didok/8509420;642.0;Pfäffikon SZ - Sargans - Buchs;TIEF
8509415.0;Mols;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G642.pdf;47.0913830538, 9.22417331506;http://lod.opentransportdata.swiss/didok/8509415;642.0;Pfäffikon SZ - Sargans - Buchs;MOLS
8509414.0;Walenstadt;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G642.pdf;47.127200446, 9.32774062139;http://lod.opentransportdata.swiss/didok/8509414;642.0;Pfäffikon SZ - Sargans - Buchs;WAL
8509413.0;Flums;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G642.pdf;47.0610698817, 9.29828808055;http://lod.opentransportdata.swiss/didok/8509413;642.0;Pfäffikon SZ - Sargans - Buchs;FMS
8509408.0;Trübbach;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G642.pdf;47.0942306623, 9.45653018818;http://lod.opentransportdata.swiss/didok/8509408;642.0;Pfäffikon SZ - Sargans - Buchs;TRUE
8509407.0;Weite;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G642.pdf;47.0942306623, 9.45653018818;http://lod.opentransportdata.swiss/didok/8509407;642.0;Pfäffikon SZ - Sargans - Buchs;WEI
8503101.0;Küsnacht ZH;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G651.pdf;47.3210590396, 8.61330545257;http://lod.opentransportdata.swiss/didok/8503101;651.0;Zürich - Meilen - Rapperswil;KUES
8503111.0;Winkel am Zürichsee;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G651.pdf;;http://lod.opentransportdata.swiss/didok/8503111;651.0;Zürich - Meilen - Rapperswil;WIN
8503107.0;Stäfa;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G651.pdf;;http://lod.opentransportdata.swiss/didok/8503107;651.0;Zürich - Meilen - Rapperswil;STAE
8503108.0;Uerikon;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G651.pdf;;http://lod.opentransportdata.swiss/didok/8503108;651.0;Zürich - Meilen - Rapperswil;UER
8503112.0;Kempraten;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G651.pdf;47.2300252153, 8.85584994139;http://lod.opentransportdata.swiss/didok/8503112;651.0;Zürich - Meilen - Rapperswil;KPT
8518721.0;Rapperswil Nord;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G651.pdf;47.2300252153, 8.85584994139;http://lod.opentransportdata.swiss/didok/8518721;651.0;Zürich - Meilen - Rapperswil;RWNO
8503000.0;Zürich HB;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G652.pdf;47.3827805142, 8.53249635497;http://lod.opentransportdata.swiss/didok/8503000;652.0;Zürich - Wipkingen - Wallisellen - Uster - Rapperswil;ZUE
8503128.0;Dübendorf;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G652.pdf;47.391896768, 8.61833927789;http://lod.opentransportdata.swiss/didok/8503128;652.0;Zürich - Wipkingen - Wallisellen - Uster - Rapperswil;DUE
8503120.0;Jona;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G652.pdf;47.2300252153, 8.85584994139;http://lod.opentransportdata.swiss/didok/8503120;652.0;Zürich - Wipkingen - Wallisellen - Uster - Rapperswil;JO
8515495.0;Zürich Hottingen (Spw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G661.pdf;47.3827805142, 8.53249635497;http://lod.opentransportdata.swiss/didok/8515495;661.0;Zürich - Stettbach - Effretikon - Pfäffikon ZH - Hinwil;ZHOT
8503303.0;Illnau;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G661.pdf;47.4311656558, 8.72474332664;http://lod.opentransportdata.swiss/didok/8503303;661.0;Zürich - Stettbach - Effretikon - Pfäffikon ZH - Hinwil;IL
8515167.0;Fehraltorf Industrie;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G661.pdf;47.3886491743, 8.75111470392;http://lod.opentransportdata.swiss/didok/8515167;661.0;Zürich - Stettbach - Effretikon - Pfäffikon ZH - Hinwil;FETI
8503302.0;Fehraltorf;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G661.pdf;47.3886491743, 8.75111470392;http://lod.opentransportdata.swiss/didok/8503302;661.0;Zürich - Stettbach - Effretikon - Pfäffikon ZH - Hinwil;FET
8503047.0;Zürich Langstrasse;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G701.pdf;47.3827805142, 8.53249635497;http://lod.opentransportdata.swiss/didok/8503047;701.0;Zürich - Zürich Wipkingen - Wallisellen - Winterthur;ZLST
8503006.0;Zürich Oerlikon;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G701.pdf;47.3827805142, 8.53249635497;http://lod.opentransportdata.swiss/didok/8503006;701.0;Zürich - Zürich Wipkingen - Wallisellen - Winterthur;ZOER
8503129.0;Wallisellen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G701.pdf;47.4187468745, 8.59602399845;http://lod.opentransportdata.swiss/didok/8503129;701.0;Zürich - Zürich Wipkingen - Wallisellen - Winterthur;WS
8503304.0;Kemptthal;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G701.pdf;47.4455023634, 8.6835020757;http://lod.opentransportdata.swiss/didok/8503304;701.0;Zürich - Zürich Wipkingen - Wallisellen - Winterthur;KE
8506000.0;Winterthur;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G701.pdf;47.4981247953, 8.73533711725;http://lod.opentransportdata.swiss/didok/8506000;701.0;Zürich - Zürich Wipkingen - Wallisellen - Winterthur;W
8503015.0;Zürich Wipkingen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G702.pdf;47.3827805142, 8.53249635497;http://lod.opentransportdata.swiss/didok/8503015;702.0;Zürich - Zürich Wipkingen - Zürich Flughafen - Winterthur;ZWIP
8503340.0;Opfikon;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G702.pdf;47.4315360705, 8.5730568092;http://lod.opentransportdata.swiss/didok/8503340;702.0;Zürich - Zürich Wipkingen - Zürich Flughafen - Winterthur;OP
8503307.0;Bassersdorf;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G702.pdf;47.4417546422, 8.63158482861;http://lod.opentransportdata.swiss/didok/8503307;702.0;Zürich - Zürich Wipkingen - Zürich Flughafen - Winterthur;BSD
8503304.0;Kemptthal;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G702.pdf;47.4455023634, 8.6835020757;http://lod.opentransportdata.swiss/didok/8503304;702.0;Zürich - Zürich Wipkingen - Zürich Flughafen - Winterthur;KE
8518905.0;Winterthur Försterhaus;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G702.pdf;47.4981247953, 8.73533711725;http://lod.opentransportdata.swiss/didok/8518905;702.0;Zürich - Zürich Wipkingen - Zürich Flughafen - Winterthur;WFOE
8503000.0;Zürich HB;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G703.pdf;47.3827805142, 8.53249635497;http://lod.opentransportdata.swiss/didok/8503000;703.0;Zürich - Zürich Hardbrücke - Kloten - Winterthur;ZUE
8503338.0;Hürlistein (Abzw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G703.pdf;47.4455023634, 8.6835020757;http://lod.opentransportdata.swiss/didok/8503338;703.0;Zürich - Zürich Hardbrücke - Kloten - Winterthur;HUER
8515178.0;Tössmühle;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G703.pdf;47.4981247953, 8.73533711725;http://lod.opentransportdata.swiss/didok/8515178;703.0;Zürich - Zürich Hardbrücke - Kloten - Winterthur;TOEM
8506032.0;Winterthur West (Abzw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G703.pdf;47.4981247953, 8.73533711725;http://lod.opentransportdata.swiss/didok/8506032;703.0;Zürich - Zürich Hardbrücke - Kloten - Winterthur;WWE
8506000.0;Winterthur;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G703.pdf;47.4981247953, 8.73533711725;http://lod.opentransportdata.swiss/didok/8506000;703.0;Zürich - Zürich Hardbrücke - Kloten - Winterthur;W
8503047.0;Zürich Langstrasse;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G704.pdf;47.3827805142, 8.53249635497;http://lod.opentransportdata.swiss/didok/8503047;704.0;Zürich Wiedikon - Zürich (Löwenstrasse) - Zürich Oerlikon;ZLST
8506000.0;Winterthur;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G711.pdf;47.4981247953, 8.73533711725;http://lod.opentransportdata.swiss/didok/8506000;711.0;Winterthur - Wil - St. Gallen;W
8506015.0;Räterschen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G711.pdf;47.5039622463, 8.80910350218;http://lod.opentransportdata.swiss/didok/8506015;711.0;Winterthur - Wil - St. Gallen;RAET
8506035.0;Schottikon;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G711.pdf;47.5039622463, 8.80910350218;http://lod.opentransportdata.swiss/didok/8506035;711.0;Winterthur - Wil - St. Gallen;SCHK
8506014.0;Elgg;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G711.pdf;47.4927570851, 8.86573380801;http://lod.opentransportdata.swiss/didok/8506014;711.0;Winterthur - Wil - St. Gallen;EL
8506012.0;Guntershausen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G711.pdf;47.4945274405, 8.91136492557;http://lod.opentransportdata.swiss/didok/8506012;711.0;Winterthur - Wil - St. Gallen;GUN
8519211.0;Wil Güterbahnhof;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G711.pdf;47.4757171459, 9.05175005031;http://lod.opentransportdata.swiss/didok/8519211;711.0;Winterthur - Wil - St. Gallen;WIGB
8506220.0;Algetshausen-Henau;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G711.pdf;47.4481401243, 9.11840787618;http://lod.opentransportdata.swiss/didok/8506220;711.0;Winterthur - Wil - St. Gallen;ALG
8506219.0;Burgau Deponie ZAB (Agl);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G711.pdf;47.4066955047, 9.19898135734;http://lod.opentransportdata.swiss/didok/8506219;711.0;Winterthur - Wil - St. Gallen;BUDZ
8506300.0;St. Gallen Winkeln;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G711.pdf;47.4234963687, 9.37681682238;http://lod.opentransportdata.swiss/didok/8506300;711.0;Winterthur - Wil - St. Gallen;SGWI
8506302.0;St. Gallen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G711.pdf;47.4234963687, 9.37681682238;http://lod.opentransportdata.swiss/didok/8506302;711.0;Winterthur - Wil - St. Gallen;SG
8518121.0;St. Gallen St. Fiden Nord;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G721.pdf;47.4234963687, 9.37681682238;http://lod.opentransportdata.swiss/didok/8518121;721.0;St. Gallen - Rorschach -Buchs SG - Sargans;SGFN
8506322.0;Rorschach Stadt;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G721.pdf;47.4769943127, 9.49622954985;http://lod.opentransportdata.swiss/didok/8506322;721.0;St. Gallen - Rorschach -Buchs SG - Sargans;RSST
8506311.0;Rorschach;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G721.pdf;47.4769943127, 9.49622954985;http://lod.opentransportdata.swiss/didok/8506311;721.0;St. Gallen - Rorschach -Buchs SG - Sargans;RS
8506314.0;St. Margrethen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G721.pdf;47.4546344119, 9.62729136196;http://lod.opentransportdata.swiss/didok/8506314;721.0;St. Gallen - Rorschach -Buchs SG - Sargans;SMG
8509402.0;Salez-Sennwald;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G721.pdf;47.2452414708, 9.4780868083;http://lod.opentransportdata.swiss/didok/8509402;721.0;St. Gallen - Rorschach -Buchs SG - Sargans;SAS
8509403.0;Haag-Gams;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G721.pdf;47.2128981209, 9.43140917965;http://lod.opentransportdata.swiss/didok/8509403;721.0;St. Gallen - Rorschach -Buchs SG - Sargans;HAG
8509411.0;Sargans;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G721.pdf;47.0568992201, 9.4501110309;http://lod.opentransportdata.swiss/didok/8509411;721.0;St. Gallen - Rorschach -Buchs SG - Sargans;SA
8506048.0;Marthalen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G731.pdf;47.6195855478, 8.63935315134;http://lod.opentransportdata.swiss/didok/8506048;731.0;Winterthur - Andelfingen - Schaffhausen GB;MTL
8506000.0;Winterthur;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G732.pdf;47.4981247953, 8.73533711725;http://lod.opentransportdata.swiss/didok/8506000;732.0;Winterthur - Etzwilen - Stein am Rhein;W
8506036.0;Reutlingen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G732.pdf;47.4981247953, 8.73533711725;http://lod.opentransportdata.swiss/didok/8506036;732.0;Winterthur - Etzwilen - Stein am Rhein;REUT
8506025.0;Etzwilen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G732.pdf;47.6594475569, 8.82832436059;http://lod.opentransportdata.swiss/didok/8506025;732.0;Winterthur - Etzwilen - Stein am Rhein;EW
8506000.0;Winterthur;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G741.pdf;47.4981247953, 8.73533711725;http://lod.opentransportdata.swiss/didok/8506000;741.0;Winterthur - Weinfelden - Romanshorn;W
8506104.0;Märstetten;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G741.pdf;47.5901904561, 9.07863006327;http://lod.opentransportdata.swiss/didok/8506104;741.0;Winterthur - Weinfelden - Romanshorn;MAER
8506121.0;Romanshorn;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G741.pdf;47.5649951233, 9.3581419527;http://lod.opentransportdata.swiss/didok/8506121;741.0;Winterthur - Weinfelden - Romanshorn;RH
8506217.0;Sulgen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G742.pdf;47.5437183974, 9.19433324731;http://lod.opentransportdata.swiss/didok/8506217;742.0;Weinfelden - Sulgen - Gossau SG - St. Gallen;SLG
8506216.0;Kradolf;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G742.pdf;47.5194538559, 9.18048539651;http://lod.opentransportdata.swiss/didok/8506216;742.0;Weinfelden - Sulgen - Gossau SG - St. Gallen;KRA
8506214.0;Sitterdorf;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G742.pdf;47.5153761869, 9.26898593746;http://lod.opentransportdata.swiss/didok/8506214;742.0;Weinfelden - Sulgen - Gossau SG - St. Gallen;SIT
8506239.0;Gossau-Sommerau (Agl);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G742.pdf;47.4223675637, 9.25488683135;http://lod.opentransportdata.swiss/didok/8506239;742.0;Weinfelden - Sulgen - Gossau SG - St. Gallen;GSSO
8506302.0;St. Gallen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G742.pdf;47.4234963687, 9.37681682238;http://lod.opentransportdata.swiss/didok/8506302;742.0;Weinfelden - Sulgen - Gossau SG - St. Gallen;SG
8503114.0;Bollingen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G751.pdf;47.2300252153, 8.85584994139;http://lod.opentransportdata.swiss/didok/8503114;751.0;Rapperswil - Uznach - Ziegelbrücke - Linthal;BOL
8503118.0;Benken;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G751.pdf;47.193718571, 8.99687649714;http://lod.opentransportdata.swiss/didok/8503118;751.0;Rapperswil - Uznach - Ziegelbrücke - Linthal;BNK
8503228.0;Netstal;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G751.pdf;47.0321753852, 9.01317359471;http://lod.opentransportdata.swiss/didok/8503228;751.0;Rapperswil - Uznach - Ziegelbrücke - Linthal;NET
8503236.0;Luchsingen-Hätzingen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G751.pdf;46.9284024802, 9.07907929418;http://lod.opentransportdata.swiss/didok/8503236;751.0;Rapperswil - Uznach - Ziegelbrücke - Linthal;LU
8503240.0;Linthal Braunwaldbahn;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G751.pdf;46.9284024802, 9.07907929418;http://lod.opentransportdata.swiss/didok/8503240;751.0;Rapperswil - Uznach - Ziegelbrücke - Linthal;LINB
8503239.0;Linthal;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G751.pdf;46.9284024802, 9.07907929418;http://lod.opentransportdata.swiss/didok/8503239;751.0;Rapperswil - Uznach - Ziegelbrücke - Linthal;LIN
8506204.0;Lütisburg;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G752.pdf;47.3619588936, 9.07999633274;http://lod.opentransportdata.swiss/didok/8506204;752.0;Nesslau-Neu St. Johann - Wattwil - Wil;LUET
8506007.0;Turbenthal;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G753.pdf;47.4188969253, 8.82736804046;http://lod.opentransportdata.swiss/didok/8506007;753.0;Winterthur - Bauma - Rüti ZH - Rapperswil;TU
8506009.0;Saland;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G753.pdf;47.3790000082, 8.89395937291;http://lod.opentransportdata.swiss/didok/8506009;753.0;Winterthur - Bauma - Rüti ZH - Rapperswil;SD
8518873.0;Rapperswil Nordost;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G753.pdf;47.2300252153, 8.85584994139;http://lod.opentransportdata.swiss/didok/8518873;753.0;Winterthur - Bauma - Rüti ZH - Rapperswil;RNOS
8518719.0;Wil Nord;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G761.pdf;47.4757171459, 9.05175005031;http://lod.opentransportdata.swiss/didok/8518719;761.0;Wil - Weinfelden - Kreuzlingen - Konstanz;WNOR
8506194.0;Berg;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G761.pdf;47.5809109986, 9.17088320695;http://lod.opentransportdata.swiss/didok/8506194;761.0;Wil - Weinfelden - Kreuzlingen - Konstanz;BERG
8506196.0;Lengwil;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G761.pdf;47.6140141784, 9.20174069446;http://lod.opentransportdata.swiss/didok/8506196;761.0;Wil - Weinfelden - Kreuzlingen - Konstanz;LENG
8506197.0;Kreuzlingen Bernrain;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G761.pdf;47.6411934953, 9.17396510841;http://lod.opentransportdata.swiss/didok/8506197;761.0;Wil - Weinfelden - Kreuzlingen - Konstanz;KRB
8506198.0;Tägerwilen Dorf;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G761.pdf;47.6493086425, 9.13334814682;http://lod.opentransportdata.swiss/didok/8506198;761.0;Wil - Weinfelden - Kreuzlingen - Konstanz;TAEM
8516163.0;Tägermoos (Abzw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G761.pdf;47.6493086425, 9.13334814682;http://lod.opentransportdata.swiss/didok/8516163;761.0;Wil - Weinfelden - Kreuzlingen - Konstanz;TAMO
8506131.0;Kreuzlingen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G761.pdf;47.6411934953, 9.17396510841;http://lod.opentransportdata.swiss/didok/8506131;761.0;Wil - Weinfelden - Kreuzlingen - Konstanz;KR
8506148.0;St. Katharinental;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G771.pdf;47.6824140141, 8.74600439853;http://lod.opentransportdata.swiss/didok/8506148;771.0;Schaffhausen - Kreuzlingen - Romanshorn - Rorschach;STKT
8503428.0;Diessenhofen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G771.pdf;47.6824140141, 8.74600439853;http://lod.opentransportdata.swiss/didok/8503428;771.0;Schaffhausen - Kreuzlingen - Romanshorn - Rorschach;DSH
8506135.0;Berlingen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G771.pdf;47.6680551168, 9.02866939178;http://lod.opentransportdata.swiss/didok/8506135;771.0;Schaffhausen - Kreuzlingen - Romanshorn - Rorschach;BER
8506132.0;Tägerwilen-Gottlieben;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G771.pdf;47.6493086425, 9.13334814682;http://lod.opentransportdata.swiss/didok/8506132;771.0;Schaffhausen - Kreuzlingen - Romanshorn - Rorschach;TAEG
8506127.0;Bottighofen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G771.pdf;47.6348720463, 9.21130857201;http://lod.opentransportdata.swiss/didok/8506127;771.0;Schaffhausen - Kreuzlingen - Romanshorn - Rorschach;BOT
8588122.0;Landschlacht;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G771.pdf;47.6268327234, 9.23681841416;http://lod.opentransportdata.swiss/didok/8588122;771.0;Schaffhausen - Kreuzlingen - Romanshorn - Rorschach;LDS
8506124.0;Güttingen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G771.pdf;47.597948311, 9.28773405596;http://lod.opentransportdata.swiss/didok/8506124;771.0;Schaffhausen - Kreuzlingen - Romanshorn - Rorschach;GUET
8506121.0;Romanshorn;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G771.pdf;47.5649951233, 9.3581419527;http://lod.opentransportdata.swiss/didok/8506121;771.0;Schaffhausen - Kreuzlingen - Romanshorn - Rorschach;RH
8506309.0;Egnach;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G771.pdf;47.5302990362, 9.36655115139;http://lod.opentransportdata.swiss/didok/8506309;771.0;Schaffhausen - Kreuzlingen - Romanshorn - Rorschach;EGN
8506306.0;Rorschach Hafen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G771.pdf;47.4769943127, 9.49622954985;http://lod.opentransportdata.swiss/didok/8506306;771.0;Schaffhausen - Kreuzlingen - Romanshorn - Rorschach;RSHF
8501507.0;St-Léonard;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G221.pdf;;http://lod.opentransportdata.swiss/didok/8501507;221.0;Sion - Brig;SL
8501509.0;Sierre/Siders;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G221.pdf;46.2795512788, 7.51680279404;http://lod.opentransportdata.swiss/didok/8501509;221.0;Sion - Brig;SIE
8501600.0;Salgesch;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G221.pdf;46.3146525295, 7.5757152896;http://lod.opentransportdata.swiss/didok/8501600;221.0;Sion - Brig;SAL
8501602.0;Turtmann;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G221.pdf;46.3007691571, 7.70945422851;http://lod.opentransportdata.swiss/didok/8501602;221.0;Sion - Brig;TUR
8516147.0;St. German (Abzw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G221.pdf;46.3079320438, 7.86044205176;http://lod.opentransportdata.swiss/didok/8516147;221.0;Sion - Brig;STGE
8501609.0;Brig;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G222.pdf;46.2895968118, 7.97996640051;http://lod.opentransportdata.swiss/didok/8501609;222.0;Brig-Domodossola;BR
8501611.0;Domodossola (bif);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G222.pdf;;http://lod.opentransportdata.swiss/didok/8501611;222.0;Brig-Domodossola;DOBI
;;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G222.pdf;;;222.0;Brig-Domodossola;DOFS
8501950.0;Preglia;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G223.pdf;;http://lod.opentransportdata.swiss/didok/8501950;223.0;Brig - Domodossola II;PRE
